[GPU 0]: Config File
{'id': 13, 'model_name': 'swin_large_patch4_window12_384_in22k', 'dropout': 0.5, 'size': 384, 'batch_size_t': 4, 'batch_size_v': 8, 'n_targets': 5, 'criterion': 'CrossEntropyLoss', 'gradient_accumulation_steps': 1, 'max_gradient_norm': None, 'optimizer': 'AdamW', 'scheduler': 'CosineAnnealingWarmRestarts', 'LR': 1e-05, 'T_0': 74, 'T_max': 10, 'T_mult': 2, 'min_lr': 1e-06, 'max_lr': 0.0001, 'no_batches': 'NA', 'warmup_epochs': 1, 'cosine_epochs': 11, 'epochs': 12, 'update_per_batch': True, 'num_workers': 4, 'n_folds': 5, 'train_transforms': [], 'valid_transforms': [], 'observations': None, 'use_swa': True, 'swa_lr': 0.01, 'swa_epoch': [3, 5, 6, 10, 11, 12], 'use_sam': True, 'use_asam': True, 'asam_rho': 0.1, 'print_freq': 50, 'one_fold': True, 'use_apex': True, 'distributed_training': False, 'save_to_log': True}
================================================== Training Fold: 0 ==================================================
[GPU cuda:0][TRAIN] Epoch: [1][0/3100], Elapsed 0m 0s (remain 24m 20s), Accuracy: 0.000(0.000), Loss: 1.718(1.718), LR: 0.000010
[GPU cuda:0][TRAIN] Epoch: [1][50/3100], Elapsed 0m 11s (remain 11m 56s), Accuracy: 25.000(16.667), Loss: 1.577(1.651), LR: 0.000003
[GPU cuda:0][TRAIN] Epoch: [1][100/3100], Elapsed 0m 23s (remain 11m 40s), Accuracy: 0.000(20.050), Loss: 1.700(1.629), LR: 0.000009
[GPU cuda:0][TRAIN] Epoch: [1][150/3100], Elapsed 0m 35s (remain 11m 28s), Accuracy: 50.000(21.854), Loss: 1.455(1.614), LR: 0.000005
[GPU cuda:0][TRAIN] Epoch: [1][200/3100], Elapsed 0m 46s (remain 11m 14s), Accuracy: 50.000(22.761), Loss: 1.390(1.600), LR: 0.000001
[GPU cuda:0][TRAIN] Epoch: [1][250/3100], Elapsed 0m 58s (remain 11m 2s), Accuracy: 0.000(24.104), Loss: 1.844(1.591), LR: 0.000010
[GPU cuda:0][TRAIN] Epoch: [1][300/3100], Elapsed 1m 9s (remain 10m 50s), Accuracy: 0.000(25.581), Loss: 1.926(1.578), LR: 0.000009
[GPU cuda:0][TRAIN] Epoch: [1][350/3100], Elapsed 1m 21s (remain 10m 38s), Accuracy: 50.000(27.279), Loss: 1.132(1.550), LR: 0.000006
[GPU cuda:0][TRAIN] Epoch: [1][400/3100], Elapsed 1m 33s (remain 10m 27s), Accuracy: 25.000(29.738), Loss: 1.212(1.512), LR: 0.000004
[GPU cuda:0][TRAIN] Epoch: [1][450/3100], Elapsed 1m 44s (remain 10m 15s), Accuracy: 75.000(32.040), Loss: 0.703(1.469), LR: 0.000002
[GPU cuda:0][TRAIN] Epoch: [1][500/3100], Elapsed 1m 56s (remain 10m 3s), Accuracy: 50.000(33.333), Loss: 0.976(1.440), LR: 0.000001
[GPU cuda:0][TRAIN] Epoch: [1][550/3100], Elapsed 2m 8s (remain 9m 52s), Accuracy: 0.000(34.936), Loss: 2.261(1.415), LR: 0.000010
[GPU cuda:0][TRAIN] Epoch: [1][600/3100], Elapsed 2m 19s (remain 9m 40s), Accuracy: 50.000(36.439), Loss: 0.965(1.387), LR: 0.000010
[GPU cuda:0][TRAIN] Epoch: [1][650/3100], Elapsed 2m 31s (remain 9m 28s), Accuracy: 75.000(37.558), Loss: 0.798(1.367), LR: 0.000009
[GPU cuda:0][TRAIN] Epoch: [1][700/3100], Elapsed 2m 42s (remain 9m 17s), Accuracy: 75.000(38.516), Loss: 0.957(1.350), LR: 0.000008
[GPU cuda:0][TRAIN] Epoch: [1][750/3100], Elapsed 2m 54s (remain 9m 5s), Accuracy: 75.000(39.913), Loss: 0.575(1.327), LR: 0.000007
[GPU cuda:0][TRAIN] Epoch: [1][800/3100], Elapsed 3m 5s (remain 8m 53s), Accuracy: 75.000(41.011), Loss: 1.055(1.305), LR: 0.000006
[GPU cuda:0][TRAIN] Epoch: [1][850/3100], Elapsed 3m 17s (remain 8m 42s), Accuracy: 75.000(41.833), Loss: 0.532(1.289), LR: 0.000005
[GPU cuda:0][TRAIN] Epoch: [1][900/3100], Elapsed 3m 29s (remain 8m 30s), Accuracy: 75.000(42.120), Loss: 0.924(1.278), LR: 0.000003
[GPU cuda:0][TRAIN] Epoch: [1][950/3100], Elapsed 3m 40s (remain 8m 18s), Accuracy: 75.000(43.060), Loss: 0.757(1.261), LR: 0.000003
[GPU cuda:0][TRAIN] Epoch: [1][1000/3100], Elapsed 3m 52s (remain 8m 7s), Accuracy: 50.000(44.131), Loss: 0.822(1.242), LR: 0.000002
[GPU cuda:0][TRAIN] Epoch: [1][1050/3100], Elapsed 4m 3s (remain 7m 55s), Accuracy: 100.000(45.124), Loss: 0.342(1.221), LR: 0.000001
[GPU cuda:0][TRAIN] Epoch: [1][1100/3100], Elapsed 4m 15s (remain 7m 43s), Accuracy: 25.000(45.799), Loss: 1.589(1.204), LR: 0.000001
[GPU cuda:0][TRAIN] Epoch: [1][1150/3100], Elapsed 4m 27s (remain 7m 32s), Accuracy: 50.000(46.503), Loss: 0.693(1.194), LR: 0.000010
[GPU cuda:0][TRAIN] Epoch: [1][1200/3100], Elapsed 4m 38s (remain 7m 20s), Accuracy: 100.000(47.148), Loss: 0.265(1.185), LR: 0.000010
[GPU cuda:0][TRAIN] Epoch: [1][1250/3100], Elapsed 4m 50s (remain 7m 9s), Accuracy: 50.000(47.202), Loss: 1.513(1.180), LR: 0.000010
[GPU cuda:0][TRAIN] Epoch: [1][1300/3100], Elapsed 5m 1s (remain 6m 57s), Accuracy: 50.000(47.406), Loss: 1.232(1.174), LR: 0.000009
[GPU cuda:0][TRAIN] Epoch: [1][1350/3100], Elapsed 5m 13s (remain 6m 45s), Accuracy: 100.000(47.779), Loss: 0.599(1.165), LR: 0.000009
[GPU cuda:0][TRAIN] Epoch: [1][1400/3100], Elapsed 5m 25s (remain 6m 34s), Accuracy: 50.000(48.091), Loss: 0.768(1.158), LR: 0.000009
[GPU cuda:0][TRAIN] Epoch: [1][1450/3100], Elapsed 5m 36s (remain 6m 22s), Accuracy: 75.000(48.691), Loss: 0.676(1.147), LR: 0.000008
[GPU cuda:0][TRAIN] Epoch: [1][1500/3100], Elapsed 5m 48s (remain 6m 11s), Accuracy: 75.000(49.167), Loss: 0.867(1.137), LR: 0.000008
[GPU cuda:0][TRAIN] Epoch: [1][1550/3100], Elapsed 5m 59s (remain 5m 59s), Accuracy: 75.000(49.420), Loss: 0.813(1.131), LR: 0.000007
[GPU cuda:0][TRAIN] Epoch: [1][1600/3100], Elapsed 6m 11s (remain 5m 47s), Accuracy: 75.000(49.875), Loss: 0.388(1.121), LR: 0.000007
