[GPU 1]: Config File
{'id': 22, 'model_name': 'swin_large_patch4_window12_384_in22k', 'dropout': 0.5, 'size': 384, 'batch_size_t': 5, 'batch_size_v': 32, 'n_targets': 5, 'criterion': 'CrossEntropyLoss', 'gradient_accumulation_steps': 1, 'max_gradient_norm': None, 'optimizer': 'AdamW', 'scheduler': 'CosineAnnealingWarmRestarts', 'LR': 1e-05, 'T_0': 500, 'T_max': 10, 'T_mult': 5, 'min_lr': 1e-06, 'max_lr': 0.0001, 'no_batches': 'NA', 'warmup_epochs': 1, 'cosine_epochs': 14, 'epochs': 15, 'update_per_batch': True, 'num_workers': 4, 'n_folds': 5, 'train_transforms': [HorizontalFlip(always_apply=False, p=0.5), VerticalFlip(always_apply=False, p=0.5), RandomRotate90(always_apply=False, p=0.5)], 'valid_transforms': [], 'observations': None, 'use_swa': True, 'swa_lr': 0.01, 'swa_epoch': 0, 'use_sam': True, 'use_asam': True, 'asam_rho': 0.1, 'print_freq': 50, 'one_fold': True, 'use_apex': True, 'distributed_training': False, 'save_to_log': True}
================================================== Training Fold: 0 ==================================================
[GPU cuda:1][TRAIN] Epoch: [1][0/2480], Elapsed 0m 0s (remain 21m 52s), Accuracy: 0.000(0.000), Loss: 1.750(1.750), LR: 0.000010
[GPU cuda:1][TRAIN] Epoch: [1][50/2480], Elapsed 0m 14s (remain 11m 45s), Accuracy: 20.000(17.255), Loss: 1.552(1.644), LR: 0.000010
[GPU cuda:1][TRAIN] Epoch: [1][100/2480], Elapsed 0m 29s (remain 11m 26s), Accuracy: 60.000(23.564), Loss: 1.388(1.618), LR: 0.000009
[GPU cuda:1][TRAIN] Epoch: [1][150/2480], Elapsed 0m 43s (remain 11m 10s), Accuracy: 40.000(24.371), Loss: 1.672(1.609), LR: 0.000008
[GPU cuda:1][TRAIN] Epoch: [1][200/2480], Elapsed 0m 57s (remain 10m 55s), Accuracy: 0.000(26.169), Loss: 1.646(1.592), LR: 0.000007
[GPU cuda:1][TRAIN] Epoch: [1][250/2480], Elapsed 1m 12s (remain 10m 40s), Accuracy: 40.000(27.410), Loss: 1.285(1.570), LR: 0.000005
[GPU cuda:1][TRAIN] Epoch: [1][300/2480], Elapsed 1m 26s (remain 10m 26s), Accuracy: 40.000(29.701), Loss: 1.554(1.538), LR: 0.000004
[GPU cuda:1][TRAIN] Epoch: [1][350/2480], Elapsed 1m 40s (remain 10m 12s), Accuracy: 100.000(31.738), Loss: 0.735(1.508), LR: 0.000003
[GPU cuda:1][TRAIN] Epoch: [1][400/2480], Elapsed 1m 55s (remain 9m 57s), Accuracy: 60.000(33.267), Loss: 0.935(1.481), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][450/2480], Elapsed 2m 9s (remain 9m 43s), Accuracy: 60.000(34.590), Loss: 1.163(1.456), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][500/2480], Elapsed 2m 23s (remain 9m 28s), Accuracy: 40.000(35.928), Loss: 1.518(1.433), LR: 0.000010
[GPU cuda:1][TRAIN] Epoch: [1][550/2480], Elapsed 2m 38s (remain 9m 14s), Accuracy: 40.000(36.552), Loss: 1.036(1.420), LR: 0.000010
[GPU cuda:1][TRAIN] Epoch: [1][600/2480], Elapsed 2m 52s (remain 8m 59s), Accuracy: 100.000(37.504), Loss: 0.501(1.401), LR: 0.000010
[GPU cuda:1][TRAIN] Epoch: [1][650/2480], Elapsed 3m 6s (remain 8m 45s), Accuracy: 100.000(38.464), Loss: 0.625(1.382), LR: 0.000010
[GPU cuda:1][TRAIN] Epoch: [1][700/2480], Elapsed 3m 21s (remain 8m 30s), Accuracy: 60.000(39.173), Loss: 1.152(1.370), LR: 0.000010
[GPU cuda:1][TRAIN] Epoch: [1][750/2480], Elapsed 3m 35s (remain 8m 16s), Accuracy: 80.000(39.947), Loss: 1.076(1.358), LR: 0.000010
[GPU cuda:1][TRAIN] Epoch: [1][800/2480], Elapsed 3m 49s (remain 8m 1s), Accuracy: 20.000(40.824), Loss: 1.953(1.343), LR: 0.000010
[GPU cuda:1][TRAIN] Epoch: [1][850/2480], Elapsed 4m 4s (remain 7m 47s), Accuracy: 40.000(41.457), Loss: 1.318(1.327), LR: 0.000010
[GPU cuda:1][TRAIN] Epoch: [1][900/2480], Elapsed 4m 18s (remain 7m 32s), Accuracy: 80.000(42.175), Loss: 0.877(1.309), LR: 0.000009
[GPU cuda:1][TRAIN] Epoch: [1][950/2480], Elapsed 4m 32s (remain 7m 18s), Accuracy: 20.000(42.797), Loss: 1.252(1.295), LR: 0.000009
[GPU cuda:1][TRAIN] Epoch: [1][1000/2480], Elapsed 4m 46s (remain 7m 3s), Accuracy: 0.000(43.377), Loss: 2.081(1.282), LR: 0.000009
[GPU cuda:1][TRAIN] Epoch: [1][1050/2480], Elapsed 5m 1s (remain 6m 49s), Accuracy: 20.000(43.787), Loss: 1.547(1.271), LR: 0.000009
[GPU cuda:1][TRAIN] Epoch: [1][1100/2480], Elapsed 5m 15s (remain 6m 35s), Accuracy: 60.000(44.578), Loss: 0.844(1.254), LR: 0.000009
[GPU cuda:1][TRAIN] Epoch: [1][1150/2480], Elapsed 5m 29s (remain 6m 20s), Accuracy: 80.000(45.178), Loss: 0.761(1.241), LR: 0.000009
[GPU cuda:1][TRAIN] Epoch: [1][1200/2480], Elapsed 5m 44s (remain 6m 6s), Accuracy: 80.000(45.962), Loss: 0.852(1.226), LR: 0.000008
[GPU cuda:1][TRAIN] Epoch: [1][1250/2480], Elapsed 5m 58s (remain 5m 51s), Accuracy: 40.000(46.443), Loss: 0.865(1.215), LR: 0.000008
[GPU cuda:1][TRAIN] Epoch: [1][1300/2480], Elapsed 6m 12s (remain 5m 37s), Accuracy: 40.000(47.056), Loss: 1.180(1.202), LR: 0.000008
[GPU cuda:1][TRAIN] Epoch: [1][1350/2480], Elapsed 6m 26s (remain 5m 23s), Accuracy: 80.000(47.520), Loss: 0.721(1.192), LR: 0.000008
[GPU cuda:1][TRAIN] Epoch: [1][1400/2480], Elapsed 6m 40s (remain 5m 8s), Accuracy: 60.000(47.980), Loss: 0.645(1.184), LR: 0.000007
[GPU cuda:1][TRAIN] Epoch: [1][1450/2480], Elapsed 6m 55s (remain 4m 54s), Accuracy: 80.000(48.532), Loss: 0.705(1.174), LR: 0.000007
[GPU cuda:1][TRAIN] Epoch: [1][1500/2480], Elapsed 7m 9s (remain 4m 40s), Accuracy: 100.000(48.887), Loss: 0.226(1.167), LR: 0.000007
[GPU cuda:1][TRAIN] Epoch: [1][1550/2480], Elapsed 7m 23s (remain 4m 25s), Accuracy: 40.000(49.207), Loss: 0.890(1.159), LR: 0.000007
[GPU cuda:1][TRAIN] Epoch: [1][1600/2480], Elapsed 7m 37s (remain 4m 11s), Accuracy: 60.000(49.507), Loss: 0.839(1.151), LR: 0.000006
[GPU cuda:1][TRAIN] Epoch: [1][1650/2480], Elapsed 7m 52s (remain 3m 57s), Accuracy: 80.000(50.055), Loss: 0.326(1.139), LR: 0.000006
[GPU cuda:1][TRAIN] Epoch: [1][1700/2480], Elapsed 8m 6s (remain 3m 42s), Accuracy: 60.000(50.476), Loss: 0.679(1.132), LR: 0.000006
[GPU cuda:1][TRAIN] Epoch: [1][1750/2480], Elapsed 8m 20s (remain 3m 28s), Accuracy: 20.000(50.931), Loss: 1.600(1.124), LR: 0.000005
[GPU cuda:1][TRAIN] Epoch: [1][1800/2480], Elapsed 8m 34s (remain 3m 14s), Accuracy: 60.000(51.249), Loss: 1.161(1.116), LR: 0.000005
[GPU cuda:1][TRAIN] Epoch: [1][1850/2480], Elapsed 8m 49s (remain 2m 59s), Accuracy: 20.000(51.378), Loss: 1.355(1.111), LR: 0.000005
[GPU cuda:1][TRAIN] Epoch: [1][1900/2480], Elapsed 9m 3s (remain 2m 45s), Accuracy: 60.000(51.689), Loss: 0.772(1.103), LR: 0.000005
[GPU cuda:1][TRAIN] Epoch: [1][1950/2480], Elapsed 9m 17s (remain 2m 31s), Accuracy: 80.000(51.861), Loss: 0.879(1.100), LR: 0.000004
[GPU cuda:1][TRAIN] Epoch: [1][2000/2480], Elapsed 9m 31s (remain 2m 16s), Accuracy: 60.000(52.274), Loss: 0.953(1.092), LR: 0.000004
[GPU cuda:1][TRAIN] Epoch: [1][2050/2480], Elapsed 9m 46s (remain 2m 2s), Accuracy: 20.000(52.443), Loss: 1.686(1.088), LR: 0.000004
[GPU cuda:1][TRAIN] Epoch: [1][2100/2480], Elapsed 10m 0s (remain 1m 48s), Accuracy: 100.000(52.927), Loss: 0.595(1.079), LR: 0.000004
[GPU cuda:1][TRAIN] Epoch: [1][2150/2480], Elapsed 10m 14s (remain 1m 33s), Accuracy: 40.000(53.296), Loss: 0.999(1.072), LR: 0.000003
[GPU cuda:1][TRAIN] Epoch: [1][2200/2480], Elapsed 10m 28s (remain 1m 19s), Accuracy: 60.000(53.630), Loss: 0.645(1.066), LR: 0.000003
[GPU cuda:1][TRAIN] Epoch: [1][2250/2480], Elapsed 10m 42s (remain 1m 5s), Accuracy: 60.000(53.896), Loss: 1.117(1.061), LR: 0.000003
[GPU cuda:1][TRAIN] Epoch: [1][2300/2480], Elapsed 10m 57s (remain 0m 51s), Accuracy: 60.000(54.229), Loss: 0.676(1.056), LR: 0.000003
[GPU cuda:1][TRAIN] Epoch: [1][2350/2480], Elapsed 11m 11s (remain 0m 36s), Accuracy: 80.000(54.462), Loss: 0.784(1.052), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][2400/2480], Elapsed 11m 25s (remain 0m 22s), Accuracy: 40.000(54.769), Loss: 0.997(1.047), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][2450/2480], Elapsed 11m 39s (remain 0m 8s), Accuracy: 100.000(55.039), Loss: 0.428(1.041), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][2479/2480], Elapsed 11m 48s (remain 0m 0s), Accuracy: 40.000(55.169), Loss: 1.857(1.039), LR: 0.000002
[GPU cuda:1][VALID][0/97], Elapsed 0m 1s (remain 2m 10s), Accuracy: 78.125(78.125), Batch Loss: 0.6847, Average Loss: 0.6847
[GPU cuda:1][VALID][50/97], Elapsed 0m 48s (remain 0m 43s), Accuracy: 65.625(70.466), Batch Loss: 0.5683, Average Loss: 0.7238
[GPU cuda:1][VALID][96/97], Elapsed 1m 32s (remain 0m 0s), Accuracy: 71.429(70.904), Batch Loss: 0.5944, Average Loss: 0.7307
Valid Labels Samples: [2 0 1 4 1 0 3 1 4 3]
Valid Predictions Samples: [2, 0, 1, 4, 1, 0, 3, 1, 3, 0]
Epoch 1 - Train Average Loss: 55.169, Valid Average Loss: 70.904, Epoch Time: 802.519s
Epoch 1 - Accuracy: 0.709, Precision: 0.721, Recall: 0.709
Saved Best Model: 0.71
[GPU cuda:1][TRAIN] Epoch: [2][0/2480], Elapsed 0m 0s (remain 25m 49s), Accuracy: 60.000(60.000), Loss: 1.342(1.342), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [2][50/2480], Elapsed 0m 15s (remain 11m 57s), Accuracy: 60.000(70.588), Loss: 0.850(0.692), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [2][100/2480], Elapsed 0m 29s (remain 11m 30s), Accuracy: 80.000(68.317), Loss: 0.781(0.727), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [2][150/2480], Elapsed 0m 43s (remain 11m 11s), Accuracy: 40.000(67.947), Loss: 1.151(0.742), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [2][200/2480], Elapsed 0m 57s (remain 10m 54s), Accuracy: 60.000(67.065), Loss: 0.630(0.767), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [2][250/2480], Elapsed 1m 11s (remain 10m 39s), Accuracy: 80.000(67.171), Loss: 0.352(0.767), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [2][300/2480], Elapsed 1m 26s (remain 10m 24s), Accuracy: 20.000(67.309), Loss: 1.512(0.767), LR: 0.000001
