[GPU 1]: Config File
{'id': 6, 'model_name': 'swin_large_patch4_window12_384_in22k', 'dropout': 0.5, 'size': 384, 'batch_size_t': 4, 'batch_size_v': 8, 'n_targets': 5, 'criterion': 'CrossEntropyLoss', 'gradient_accumulation_steps': 1, 'max_gradient_norm': None, 'optimizer': 'Adam', 'scheduler': 'OneCycleLR', 'LR': 6e-05, 'T_0': 200, 'T_max': 10, 'T_mult': 2, 'min_lr': 1e-06, 'max_lr': 6e-05, 'no_batches': 3100, 'warmup_epochs': 1, 'cosine_epochs': 11, 'epochs': 12, 'update_per_batch': True, 'num_workers': 4, 'n_folds': 5, 'train_transforms': [], 'valid_transforms': [], 'observations': None, 'use_swa': True, 'swa_lr': 0.01, 'swa_epoch': [7, 8, 9, 10, 11, 12], 'use_sam': True, 'use_asam': True, 'asam_rho': 0.1, 'print_freq': 50, 'one_fold': True, 'use_apex': True, 'distributed_training': False, 'save_to_log': True}
================================================== Training Fold: 0 ==================================================
[GPU cuda:1][TRAIN] Epoch: [1][0/3100], Elapsed 0m 0s (remain 23m 23s), Accuracy: 0.000(0.000), Loss: 1.718(1.718), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][50/3100], Elapsed 0m 12s (remain 12m 5s), Accuracy: 25.000(17.157), Loss: 1.526(1.654), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][100/3100], Elapsed 0m 23s (remain 11m 48s), Accuracy: 25.000(20.050), Loss: 1.569(1.632), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][150/3100], Elapsed 0m 35s (remain 11m 35s), Accuracy: 50.000(22.682), Loss: 1.444(1.622), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][200/3100], Elapsed 0m 47s (remain 11m 23s), Accuracy: 50.000(23.756), Loss: 1.505(1.613), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][250/3100], Elapsed 0m 59s (remain 11m 11s), Accuracy: 25.000(24.303), Loss: 1.570(1.609), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][300/3100], Elapsed 1m 10s (remain 10m 59s), Accuracy: 0.000(25.166), Loss: 1.690(1.600), LR: 0.000003
[GPU cuda:1][TRAIN] Epoch: [1][350/3100], Elapsed 1m 22s (remain 10m 47s), Accuracy: 25.000(25.427), Loss: 1.545(1.597), LR: 0.000003
[GPU cuda:1][TRAIN] Epoch: [1][400/3100], Elapsed 1m 34s (remain 10m 35s), Accuracy: 25.000(25.748), Loss: 1.676(1.591), LR: 0.000003
[GPU cuda:1][TRAIN] Epoch: [1][450/3100], Elapsed 1m 46s (remain 10m 23s), Accuracy: 75.000(26.552), Loss: 1.308(1.583), LR: 0.000003
[GPU cuda:1][TRAIN] Epoch: [1][500/3100], Elapsed 1m 57s (remain 10m 11s), Accuracy: 50.000(27.395), Loss: 1.549(1.580), LR: 0.000003
[GPU cuda:1][TRAIN] Epoch: [1][550/3100], Elapsed 2m 9s (remain 9m 59s), Accuracy: 25.000(28.131), Loss: 1.517(1.570), LR: 0.000003
[GPU cuda:1][TRAIN] Epoch: [1][600/3100], Elapsed 2m 21s (remain 9m 47s), Accuracy: 25.000(28.577), Loss: 1.388(1.562), LR: 0.000003
[GPU cuda:1][TRAIN] Epoch: [1][650/3100], Elapsed 2m 33s (remain 9m 36s), Accuracy: 25.000(29.455), Loss: 1.245(1.552), LR: 0.000003
[GPU cuda:1][TRAIN] Epoch: [1][700/3100], Elapsed 2m 44s (remain 9m 24s), Accuracy: 100.000(30.171), Loss: 1.092(1.538), LR: 0.000003
[GPU cuda:1][TRAIN] Epoch: [1][750/3100], Elapsed 2m 56s (remain 9m 12s), Accuracy: 75.000(31.591), Loss: 0.822(1.521), LR: 0.000003
[GPU cuda:1][TRAIN] Epoch: [1][800/3100], Elapsed 3m 8s (remain 9m 0s), Accuracy: 75.000(32.647), Loss: 1.065(1.505), LR: 0.000003
[GPU cuda:1][TRAIN] Epoch: [1][850/3100], Elapsed 3m 20s (remain 8m 48s), Accuracy: 75.000(33.813), Loss: 0.968(1.486), LR: 0.000003
