[GPU 0]: Config File
{'id': 13, 'model_name': 'swin_large_patch4_window12_384_in22k', 'dropout': 0.5, 'size': 384, 'batch_size_t': 4, 'batch_size_v': 32, 'n_targets': 5, 'criterion': 'CrossEntropyLoss', 'gradient_accumulation_steps': 1, 'max_gradient_norm': None, 'optimizer': 'RangerLars', 'scheduler': 'CosineAnnealingWarmRestarts', 'LR': 0.0003, 'T_0': 200, 'T_max': 10, 'T_mult': 2, 'min_lr': 1e-06, 'max_lr': 0.0001, 'no_batches': 'NA', 'warmup_epochs': 1, 'cosine_epochs': 14, 'epochs': 15, 'update_per_batch': True, 'num_workers': 4, 'n_folds': 5, 'train_transforms': [HorizontalFlip(always_apply=False, p=0.5), VerticalFlip(always_apply=False, p=0.5), RandomRotate90(always_apply=False, p=0.5)], 'valid_transforms': [], 'observations': None, 'use_swa': True, 'swa_lr': 0.01, 'swa_epoch': 0, 'use_sam': True, 'use_asam': True, 'asam_rho': 0.1, 'print_freq': 50, 'one_fold': True, 'use_apex': True, 'distributed_training': False, 'save_to_log': True}
================================================== Training Fold: 0 ==================================================
[GPU cuda:0][TRAIN] Epoch: [1][0/3100], Elapsed 0m 0s (remain 25m 16s), Accuracy: 0.000(0.000), Loss: 1.683(1.683), LR: 0.000300
[GPU cuda:0][TRAIN] Epoch: [1][50/3100], Elapsed 0m 15s (remain 15m 50s), Accuracy: 25.000(13.725), Loss: 1.622(1.645), LR: 0.000255
[GPU cuda:0][TRAIN] Epoch: [1][100/3100], Elapsed 0m 31s (remain 15m 36s), Accuracy: 25.000(15.594), Loss: 1.585(1.630), LR: 0.000148
[GPU cuda:0][TRAIN] Epoch: [1][150/3100], Elapsed 0m 47s (remain 15m 21s), Accuracy: 50.000(17.384), Loss: 1.420(1.622), LR: 0.000043
[GPU cuda:0][TRAIN] Epoch: [1][200/3100], Elapsed 1m 2s (remain 15m 7s), Accuracy: 50.000(19.030), Loss: 1.553(1.615), LR: 0.000300
[GPU cuda:0][TRAIN] Epoch: [1][250/3100], Elapsed 1m 18s (remain 14m 52s), Accuracy: 0.000(20.717), Loss: 1.714(1.612), LR: 0.000288
[GPU cuda:0][TRAIN] Epoch: [1][300/3100], Elapsed 1m 34s (remain 14m 36s), Accuracy: 0.000(21.927), Loss: 1.801(1.606), LR: 0.000255
[GPU cuda:0][TRAIN] Epoch: [1][350/3100], Elapsed 1m 49s (remain 14m 20s), Accuracy: 25.000(22.650), Loss: 1.459(1.600), LR: 0.000207
[GPU cuda:0][TRAIN] Epoch: [1][400/3100], Elapsed 2m 5s (remain 14m 4s), Accuracy: 50.000(23.379), Loss: 1.510(1.592), LR: 0.000149
[GPU cuda:0][TRAIN] Epoch: [1][450/3100], Elapsed 2m 21s (remain 13m 49s), Accuracy: 75.000(25.388), Loss: 1.109(1.576), LR: 0.000092
[GPU cuda:0][TRAIN] Epoch: [1][500/3100], Elapsed 2m 36s (remain 13m 33s), Accuracy: 50.000(26.796), Loss: 1.399(1.564), LR: 0.000044
[GPU cuda:0][TRAIN] Epoch: [1][550/3100], Elapsed 2m 52s (remain 13m 17s), Accuracy: 25.000(27.858), Loss: 1.575(1.548), LR: 0.000012
[GPU cuda:0][TRAIN] Epoch: [1][600/3100], Elapsed 3m 8s (remain 13m 2s), Accuracy: 50.000(28.785), Loss: 1.367(1.536), LR: 0.000300
[GPU cuda:0][TRAIN] Epoch: [1][650/3100], Elapsed 3m 23s (remain 12m 46s), Accuracy: 100.000(29.147), Loss: 0.807(1.529), LR: 0.000297
[GPU cuda:0][TRAIN] Epoch: [1][700/3100], Elapsed 3m 39s (remain 12m 30s), Accuracy: 0.000(29.529), Loss: 1.380(1.522), LR: 0.000288
[GPU cuda:0][TRAIN] Epoch: [1][750/3100], Elapsed 3m 55s (remain 12m 15s), Accuracy: 100.000(30.826), Loss: 0.600(1.503), LR: 0.000274
[GPU cuda:0][TRAIN] Epoch: [1][800/3100], Elapsed 4m 10s (remain 11m 59s), Accuracy: 50.000(31.586), Loss: 1.100(1.494), LR: 0.000256
[GPU cuda:0][TRAIN] Epoch: [1][850/3100], Elapsed 4m 26s (remain 11m 43s), Accuracy: 50.000(32.667), Loss: 1.082(1.480), LR: 0.000233
[GPU cuda:0][TRAIN] Epoch: [1][900/3100], Elapsed 4m 42s (remain 11m 28s), Accuracy: 75.000(33.185), Loss: 1.203(1.469), LR: 0.000207
[GPU cuda:0][TRAIN] Epoch: [1][950/3100], Elapsed 4m 57s (remain 11m 12s), Accuracy: 75.000(34.148), Loss: 0.857(1.453), LR: 0.000179
[GPU cuda:0][TRAIN] Epoch: [1][1000/3100], Elapsed 5m 13s (remain 10m 56s), Accuracy: 25.000(35.040), Loss: 1.148(1.436), LR: 0.000150
[GPU cuda:0][TRAIN] Epoch: [1][1050/3100], Elapsed 5m 28s (remain 10m 41s), Accuracy: 75.000(35.990), Loss: 0.701(1.417), LR: 0.000121
[GPU cuda:0][TRAIN] Epoch: [1][1100/3100], Elapsed 5m 44s (remain 10m 25s), Accuracy: 0.000(37.057), Loss: 1.656(1.397), LR: 0.000093
[GPU cuda:0][TRAIN] Epoch: [1][1150/3100], Elapsed 6m 0s (remain 10m 10s), Accuracy: 50.000(37.750), Loss: 1.512(1.381), LR: 0.000067
[GPU cuda:0][TRAIN] Epoch: [1][1200/3100], Elapsed 6m 15s (remain 9m 54s), Accuracy: 100.000(38.551), Loss: 0.293(1.362), LR: 0.000044
[GPU cuda:0][TRAIN] Epoch: [1][1250/3100], Elapsed 6m 31s (remain 9m 38s), Accuracy: 25.000(39.089), Loss: 1.504(1.350), LR: 0.000026
[GPU cuda:0][TRAIN] Epoch: [1][1300/3100], Elapsed 6m 47s (remain 9m 22s), Accuracy: 25.000(39.835), Loss: 1.087(1.337), LR: 0.000012
[GPU cuda:0][TRAIN] Epoch: [1][1350/3100], Elapsed 7m 2s (remain 9m 7s), Accuracy: 75.000(40.618), Loss: 0.853(1.321), LR: 0.000004
[GPU cuda:0][TRAIN] Epoch: [1][1400/3100], Elapsed 7m 18s (remain 8m 51s), Accuracy: 50.000(41.096), Loss: 0.744(1.309), LR: 0.000300
[GPU cuda:0][TRAIN] Epoch: [1][1450/3100], Elapsed 7m 34s (remain 8m 36s), Accuracy: 75.000(41.489), Loss: 0.730(1.301), LR: 0.000299
[GPU cuda:0][TRAIN] Epoch: [1][1500/3100], Elapsed 7m 49s (remain 8m 20s), Accuracy: 25.000(41.722), Loss: 1.496(1.297), LR: 0.000297
[GPU cuda:0][TRAIN] Epoch: [1][1550/3100], Elapsed 8m 5s (remain 8m 5s), Accuracy: 75.000(41.763), Loss: 0.582(1.293), LR: 0.000293
[GPU cuda:0][TRAIN] Epoch: [1][1600/3100], Elapsed 8m 21s (remain 7m 49s), Accuracy: 25.000(42.146), Loss: 1.209(1.285), LR: 0.000289
[GPU cuda:0][TRAIN] Epoch: [1][1650/3100], Elapsed 8m 37s (remain 7m 33s), Accuracy: 75.000(42.459), Loss: 0.745(1.280), LR: 0.000282
[GPU cuda:0][TRAIN] Epoch: [1][1700/3100], Elapsed 8m 52s (remain 7m 18s), Accuracy: 25.000(42.887), Loss: 1.396(1.272), LR: 0.000275
[GPU cuda:0][TRAIN] Epoch: [1][1750/3100], Elapsed 9m 8s (remain 7m 2s), Accuracy: 50.000(43.033), Loss: 1.119(1.271), LR: 0.000266
[GPU cuda:0][TRAIN] Epoch: [1][1800/3100], Elapsed 9m 24s (remain 6m 46s), Accuracy: 100.000(43.448), Loss: 0.631(1.262), LR: 0.000256
[GPU cuda:0][TRAIN] Epoch: [1][1850/3100], Elapsed 9m 39s (remain 6m 31s), Accuracy: 50.000(43.558), Loss: 1.037(1.258), LR: 0.000245
[GPU cuda:0][TRAIN] Epoch: [1][1900/3100], Elapsed 9m 55s (remain 6m 15s), Accuracy: 50.000(43.911), Loss: 1.202(1.251), LR: 0.000233
[GPU cuda:0][TRAIN] Epoch: [1][1950/3100], Elapsed 10m 11s (remain 6m 0s), Accuracy: 100.000(44.195), Loss: 0.634(1.247), LR: 0.000221
[GPU cuda:0][TRAIN] Epoch: [1][2000/3100], Elapsed 10m 27s (remain 5m 44s), Accuracy: 50.000(44.590), Loss: 1.082(1.240), LR: 0.000207
[GPU cuda:0][TRAIN] Epoch: [1][2050/3100], Elapsed 10m 42s (remain 5m 28s), Accuracy: 75.000(45.027), Loss: 0.667(1.231), LR: 0.000194
[GPU cuda:0][TRAIN] Epoch: [1][2100/3100], Elapsed 10m 58s (remain 5m 13s), Accuracy: 75.000(45.288), Loss: 1.998(1.224), LR: 0.000179
[GPU cuda:0][TRAIN] Epoch: [1][2150/3100], Elapsed 11m 14s (remain 4m 57s), Accuracy: 50.000(45.653), Loss: 1.203(1.217), LR: 0.000165
[GPU cuda:0][TRAIN] Epoch: [1][2200/3100], Elapsed 11m 29s (remain 4m 41s), Accuracy: 25.000(45.945), Loss: 1.443(1.212), LR: 0.000150
[GPU cuda:0][TRAIN] Epoch: [1][2250/3100], Elapsed 11m 45s (remain 4m 26s), Accuracy: 50.000(46.291), Loss: 0.943(1.204), LR: 0.000136
[GPU cuda:0][TRAIN] Epoch: [1][2300/3100], Elapsed 12m 1s (remain 4m 10s), Accuracy: 0.000(46.556), Loss: 1.463(1.197), LR: 0.000121
[GPU cuda:0][TRAIN] Epoch: [1][2350/3100], Elapsed 12m 17s (remain 3m 54s), Accuracy: 75.000(46.810), Loss: 0.811(1.190), LR: 0.000107
