[GPU 1]: Config File
{'id': 43, 'model_name': 'swin_large_patch4_window12_384_in22k', 'dropout': 0.5, 'size': 384, 'batch_size_t': 4, 'batch_size_v': 32, 'n_targets': 5, 'criterion': 'CrossEntropyLoss', 'gradient_accumulation_steps': 1, 'max_gradient_norm': None, 'optimizer': 'RangerLars', 'scheduler': 'CosineAnnealingWarmRestarts', 'LR': 0.0003, 'T_0': 200, 'T_max': 10, 'T_mult': 2, 'min_lr': 1e-06, 'max_lr': 0.0001, 'no_batches': 'NA', 'warmup_epochs': 1, 'cosine_epochs': 19, 'epochs': 20, 'update_per_batch': True, 'num_workers': 4, 'n_folds': 5, 'train_transforms': [], 'valid_transforms': [], 'observations': None, 'use_swa': True, 'swa_lr': 0.01, 'swa_epoch': 0, 'use_sam': True, 'use_asam': True, 'asam_rho': 0.1, 'print_freq': 50, 'one_fold': False, 'use_apex': True, 'distributed_training': False, 'save_to_log': True}
================================================== Training Fold: 0 ==================================================
[GPU cuda:1][TRAIN] Epoch: [1][0/3100], Elapsed 0m 0s (remain 32m 41s), Accuracy: 0.000(0.000), Loss: 1.718(1.718), LR: 0.000300
[GPU cuda:1][TRAIN] Epoch: [1][50/3100], Elapsed 0m 16s (remain 15m 59s), Accuracy: 0.000(15.196), Loss: 1.604(1.660), LR: 0.000255
[GPU cuda:1][TRAIN] Epoch: [1][100/3100], Elapsed 0m 31s (remain 15m 44s), Accuracy: 25.000(18.564), Loss: 1.601(1.636), LR: 0.000148
[GPU cuda:1][TRAIN] Epoch: [1][150/3100], Elapsed 0m 47s (remain 15m 29s), Accuracy: 50.000(20.530), Loss: 1.457(1.624), LR: 0.000043
[GPU cuda:1][TRAIN] Epoch: [1][200/3100], Elapsed 1m 3s (remain 15m 14s), Accuracy: 75.000(21.269), Loss: 1.498(1.617), LR: 0.000300
[GPU cuda:1][TRAIN] Epoch: [1][250/3100], Elapsed 1m 19s (remain 14m 59s), Accuracy: 0.000(21.912), Loss: 1.711(1.616), LR: 0.000288
[GPU cuda:1][TRAIN] Epoch: [1][300/3100], Elapsed 1m 35s (remain 14m 44s), Accuracy: 0.000(22.342), Loss: 1.926(1.612), LR: 0.000255
[GPU cuda:1][TRAIN] Epoch: [1][350/3100], Elapsed 1m 50s (remain 14m 29s), Accuracy: 25.000(23.006), Loss: 1.493(1.609), LR: 0.000207
[GPU cuda:1][TRAIN] Epoch: [1][400/3100], Elapsed 2m 6s (remain 14m 13s), Accuracy: 25.000(23.504), Loss: 1.572(1.601), LR: 0.000149
[GPU cuda:1][TRAIN] Epoch: [1][450/3100], Elapsed 2m 22s (remain 13m 57s), Accuracy: 75.000(25.665), Loss: 1.214(1.585), LR: 0.000092
[GPU cuda:1][TRAIN] Epoch: [1][500/3100], Elapsed 2m 38s (remain 13m 42s), Accuracy: 50.000(26.846), Loss: 1.490(1.573), LR: 0.000044
[GPU cuda:1][TRAIN] Epoch: [1][550/3100], Elapsed 2m 54s (remain 13m 26s), Accuracy: 25.000(27.813), Loss: 1.602(1.558), LR: 0.000012
[GPU cuda:1][TRAIN] Epoch: [1][600/3100], Elapsed 3m 10s (remain 13m 11s), Accuracy: 50.000(28.494), Loss: 1.209(1.544), LR: 0.000300
[GPU cuda:1][TRAIN] Epoch: [1][650/3100], Elapsed 3m 26s (remain 12m 55s), Accuracy: 75.000(29.416), Loss: 0.716(1.531), LR: 0.000297
[GPU cuda:1][TRAIN] Epoch: [1][700/3100], Elapsed 3m 41s (remain 12m 39s), Accuracy: 25.000(29.743), Loss: 1.361(1.525), LR: 0.000288
[GPU cuda:1][TRAIN] Epoch: [1][750/3100], Elapsed 3m 57s (remain 12m 24s), Accuracy: 75.000(30.826), Loss: 0.746(1.505), LR: 0.000274
