[GPU 0]: Config File
{'id': 26, 'model_name': 'swin_large_patch4_window12_384_in22k', 'dropout': 0.5, 'size': 384, 'batch_size_t': 4, 'batch_size_v': 32, 'n_targets': 5, 'criterion': 'CrossEntropyLoss', 'gradient_accumulation_steps': 1, 'max_gradient_norm': None, 'optimizer': 'RangerLars', 'scheduler': 'CosineAnnealingWarmRestarts', 'LR': 0.0001, 'T_0': 500, 'T_max': 10, 'T_mult': 5, 'min_lr': 1e-06, 'max_lr': 0.0001, 'no_batches': 'NA', 'warmup_epochs': 1, 'cosine_epochs': 14, 'epochs': 15, 'update_per_batch': True, 'num_workers': 4, 'n_folds': 5, 'train_transforms': [HorizontalFlip(always_apply=False, p=0.5), VerticalFlip(always_apply=False, p=0.5), RandomRotate90(always_apply=False, p=0.5)], 'valid_transforms': [], 'observations': None, 'use_swa': True, 'swa_lr': 0.01, 'swa_epoch': 0, 'use_sam': True, 'use_asam': True, 'asam_rho': 0.1, 'print_freq': 50, 'one_fold': True, 'use_apex': True, 'distributed_training': False, 'save_to_log': True}
================================================== Training Fold: 0 ==================================================
[GPU cuda:0][TRAIN] Epoch: [1][0/3100], Elapsed 0m 0s (remain 23m 44s), Accuracy: 0.000(0.000), Loss: 1.683(1.683), LR: 0.000100
[GPU cuda:0][TRAIN] Epoch: [1][50/3100], Elapsed 0m 16s (remain 16m 0s), Accuracy: 25.000(13.725), Loss: 1.595(1.651), LR: 0.000097
[GPU cuda:0][TRAIN] Epoch: [1][100/3100], Elapsed 0m 31s (remain 15m 44s), Accuracy: 0.000(14.851), Loss: 1.572(1.639), LR: 0.000090
[GPU cuda:0][TRAIN] Epoch: [1][150/3100], Elapsed 0m 47s (remain 15m 25s), Accuracy: 25.000(18.046), Loss: 1.437(1.631), LR: 0.000079
[GPU cuda:0][TRAIN] Epoch: [1][200/3100], Elapsed 1m 3s (remain 15m 10s), Accuracy: 50.000(19.527), Loss: 1.517(1.624), LR: 0.000066
[GPU cuda:0][TRAIN] Epoch: [1][250/3100], Elapsed 1m 18s (remain 14m 55s), Accuracy: 25.000(19.920), Loss: 1.656(1.621), LR: 0.000050
[GPU cuda:0][TRAIN] Epoch: [1][300/3100], Elapsed 1m 34s (remain 14m 39s), Accuracy: 0.000(20.847), Loss: 1.625(1.615), LR: 0.000035
[GPU cuda:0][TRAIN] Epoch: [1][350/3100], Elapsed 1m 50s (remain 14m 23s), Accuracy: 50.000(22.151), Loss: 1.596(1.611), LR: 0.000021
[GPU cuda:0][TRAIN] Epoch: [1][400/3100], Elapsed 2m 6s (remain 14m 8s), Accuracy: 25.000(22.631), Loss: 1.693(1.607), LR: 0.000010
[GPU cuda:0][TRAIN] Epoch: [1][450/3100], Elapsed 2m 21s (remain 13m 52s), Accuracy: 50.000(23.780), Loss: 1.434(1.603), LR: 0.000003
[GPU cuda:0][TRAIN] Epoch: [1][500/3100], Elapsed 2m 37s (remain 13m 36s), Accuracy: 25.000(23.603), Loss: 1.596(1.603), LR: 0.000100
[GPU cuda:0][TRAIN] Epoch: [1][550/3100], Elapsed 2m 53s (remain 13m 21s), Accuracy: 25.000(23.911), Loss: 1.433(1.601), LR: 0.000100
[GPU cuda:0][TRAIN] Epoch: [1][600/3100], Elapsed 3m 8s (remain 13m 5s), Accuracy: 25.000(23.960), Loss: 1.592(1.601), LR: 0.000100
[GPU cuda:0][TRAIN] Epoch: [1][650/3100], Elapsed 3m 24s (remain 12m 49s), Accuracy: 50.000(24.462), Loss: 1.319(1.597), LR: 0.000099
[GPU cuda:0][TRAIN] Epoch: [1][700/3100], Elapsed 3m 40s (remain 12m 33s), Accuracy: 100.000(25.000), Loss: 1.285(1.594), LR: 0.000098
[GPU cuda:0][TRAIN] Epoch: [1][750/3100], Elapsed 3m 55s (remain 12m 17s), Accuracy: 75.000(26.065), Loss: 1.223(1.587), LR: 0.000098
[GPU cuda:0][TRAIN] Epoch: [1][800/3100], Elapsed 4m 11s (remain 12m 2s), Accuracy: 50.000(26.841), Loss: 1.287(1.579), LR: 0.000097
[GPU cuda:0][TRAIN] Epoch: [1][850/3100], Elapsed 4m 27s (remain 11m 46s), Accuracy: 50.000(27.761), Loss: 1.194(1.570), LR: 0.000095
[GPU cuda:0][TRAIN] Epoch: [1][900/3100], Elapsed 4m 42s (remain 11m 30s), Accuracy: 50.000(27.997), Loss: 1.354(1.563), LR: 0.000094
[GPU cuda:0][TRAIN] Epoch: [1][950/3100], Elapsed 4m 58s (remain 11m 14s), Accuracy: 75.000(28.785), Loss: 1.033(1.552), LR: 0.000092
[GPU cuda:0][TRAIN] Epoch: [1][1000/3100], Elapsed 5m 14s (remain 10m 58s), Accuracy: 25.000(29.520), Loss: 1.096(1.536), LR: 0.000091
[GPU cuda:0][TRAIN] Epoch: [1][1050/3100], Elapsed 5m 30s (remain 10m 43s), Accuracy: 75.000(30.352), Loss: 1.225(1.522), LR: 0.000089
[GPU cuda:0][TRAIN] Epoch: [1][1100/3100], Elapsed 5m 45s (remain 10m 27s), Accuracy: 0.000(30.972), Loss: 1.784(1.507), LR: 0.000087
[GPU cuda:0][TRAIN] Epoch: [1][1150/3100], Elapsed 6m 1s (remain 10m 11s), Accuracy: 0.000(31.603), Loss: 1.768(1.494), LR: 0.000084
[GPU cuda:0][TRAIN] Epoch: [1][1200/3100], Elapsed 6m 17s (remain 9m 56s), Accuracy: 100.000(32.369), Loss: 0.476(1.480), LR: 0.000082
[GPU cuda:0][TRAIN] Epoch: [1][1250/3100], Elapsed 6m 32s (remain 9m 40s), Accuracy: 50.000(33.014), Loss: 1.649(1.468), LR: 0.000080
[GPU cuda:0][TRAIN] Epoch: [1][1300/3100], Elapsed 6m 48s (remain 9m 24s), Accuracy: 25.000(33.859), Loss: 1.422(1.455), LR: 0.000077
[GPU cuda:0][TRAIN] Epoch: [1][1350/3100], Elapsed 7m 4s (remain 9m 9s), Accuracy: 75.000(34.585), Loss: 0.872(1.441), LR: 0.000074
[GPU cuda:0][TRAIN] Epoch: [1][1400/3100], Elapsed 7m 19s (remain 8m 53s), Accuracy: 50.000(35.118), Loss: 0.955(1.429), LR: 0.000072
