[GPU 0]: Config File
{'id': 1, 'model_name': 'swin_large_patch4_window12_384_in22k', 'dropout': 0.5, 'size': 384, 'batch_size_t': 4, 'batch_size_v': 32, 'n_targets': 5, 'criterion': 'CrossEntropyLoss', 'gradient_accumulation_steps': 1, 'max_gradient_norm': None, 'optimizer': 'RangerLars', 'scheduler': 'CosineAnnealingWarmRestarts', 'LR': 1e-05, 'T_0': 200, 'T_max': 10, 'T_mult': 2, 'min_lr': 1e-06, 'max_lr': 0.0001, 'no_batches': 'NA', 'warmup_epochs': 1, 'cosine_epochs': 14, 'epochs': 15, 'update_per_batch': True, 'num_workers': 4, 'n_folds': 5, 'train_transforms': [], 'valid_transforms': [], 'observations': None, 'use_swa': True, 'swa_lr': 0.01, 'swa_epoch': 0, 'use_sam': True, 'use_asam': True, 'asam_rho': 0.1, 'print_freq': 50, 'one_fold': True, 'use_apex': True, 'distributed_training': False, 'save_to_log': True}
================================================== Training Fold: 0 ==================================================
[GPU cuda:0][TRAIN] Epoch: [1][0/3100], Elapsed 0m 0s (remain 24m 15s), Accuracy: 0.000(0.000), Loss: 1.718(1.718), LR: 0.000010
[GPU cuda:0][TRAIN] Epoch: [1][50/3100], Elapsed 0m 15s (remain 15m 49s), Accuracy: 50.000(16.176), Loss: 1.557(1.666), LR: 0.000009
[GPU cuda:0][TRAIN] Epoch: [1][100/3100], Elapsed 0m 31s (remain 15m 38s), Accuracy: 25.000(17.079), Loss: 1.485(1.657), LR: 0.000005
[GPU cuda:0][TRAIN] Epoch: [1][150/3100], Elapsed 0m 47s (remain 15m 23s), Accuracy: 25.000(16.556), Loss: 1.511(1.655), LR: 0.000002
[GPU cuda:0][TRAIN] Epoch: [1][200/3100], Elapsed 1m 2s (remain 15m 8s), Accuracy: 0.000(15.796), Loss: 1.563(1.662), LR: 0.000010
[GPU cuda:0][TRAIN] Epoch: [1][250/3100], Elapsed 1m 18s (remain 14m 52s), Accuracy: 25.000(16.534), Loss: 1.702(1.659), LR: 0.000010
[GPU cuda:0][TRAIN] Epoch: [1][300/3100], Elapsed 1m 34s (remain 14m 38s), Accuracy: 25.000(16.694), Loss: 1.643(1.657), LR: 0.000009
[GPU cuda:0][TRAIN] Epoch: [1][350/3100], Elapsed 1m 50s (remain 14m 22s), Accuracy: 50.000(17.450), Loss: 1.672(1.655), LR: 0.000007
[GPU cuda:0][TRAIN] Epoch: [1][400/3100], Elapsed 2m 5s (remain 14m 6s), Accuracy: 0.000(17.456), Loss: 1.855(1.652), LR: 0.000005
[GPU cuda:0][TRAIN] Epoch: [1][450/3100], Elapsed 2m 21s (remain 13m 51s), Accuracy: 50.000(18.293), Loss: 1.446(1.646), LR: 0.000004
[GPU cuda:0][TRAIN] Epoch: [1][500/3100], Elapsed 2m 37s (remain 13m 35s), Accuracy: 25.000(18.363), Loss: 1.677(1.644), LR: 0.000002
[GPU cuda:0][TRAIN] Epoch: [1][550/3100], Elapsed 2m 52s (remain 13m 20s), Accuracy: 0.000(18.149), Loss: 1.751(1.643), LR: 0.000001
[GPU cuda:0][TRAIN] Epoch: [1][600/3100], Elapsed 3m 8s (remain 13m 4s), Accuracy: 25.000(18.136), Loss: 1.579(1.642), LR: 0.000010
[GPU cuda:0][TRAIN] Epoch: [1][650/3100], Elapsed 3m 24s (remain 12m 48s), Accuracy: 0.000(18.318), Loss: 1.801(1.640), LR: 0.000010
[GPU cuda:0][TRAIN] Epoch: [1][700/3100], Elapsed 3m 39s (remain 12m 32s), Accuracy: 50.000(18.402), Loss: 1.486(1.638), LR: 0.000010
[GPU cuda:0][TRAIN] Epoch: [1][750/3100], Elapsed 3m 55s (remain 12m 17s), Accuracy: 25.000(18.875), Loss: 1.573(1.635), LR: 0.000009
[GPU cuda:0][TRAIN] Epoch: [1][800/3100], Elapsed 4m 11s (remain 12m 1s), Accuracy: 25.000(19.132), Loss: 1.560(1.634), LR: 0.000009
[GPU cuda:0][TRAIN] Epoch: [1][850/3100], Elapsed 4m 27s (remain 11m 45s), Accuracy: 0.000(19.477), Loss: 1.643(1.632), LR: 0.000008
[GPU cuda:0][TRAIN] Epoch: [1][900/3100], Elapsed 4m 42s (remain 11m 29s), Accuracy: 25.000(19.478), Loss: 1.574(1.632), LR: 0.000007
[GPU cuda:0][TRAIN] Epoch: [1][950/3100], Elapsed 4m 58s (remain 11m 14s), Accuracy: 50.000(19.532), Loss: 1.560(1.631), LR: 0.000006
[GPU cuda:0][TRAIN] Epoch: [1][1000/3100], Elapsed 5m 14s (remain 10m 58s), Accuracy: 50.000(19.905), Loss: 1.583(1.629), LR: 0.000005
[GPU cuda:0][TRAIN] Epoch: [1][1050/3100], Elapsed 5m 29s (remain 10m 42s), Accuracy: 0.000(20.219), Loss: 1.598(1.628), LR: 0.000005
[GPU cuda:0][TRAIN] Epoch: [1][1100/3100], Elapsed 5m 45s (remain 10m 27s), Accuracy: 25.000(20.550), Loss: 1.588(1.627), LR: 0.000004
[GPU cuda:0][TRAIN] Epoch: [1][1150/3100], Elapsed 6m 0s (remain 10m 11s), Accuracy: 0.000(20.830), Loss: 1.647(1.625), LR: 0.000003
[GPU cuda:0][TRAIN] Epoch: [1][1200/3100], Elapsed 6m 16s (remain 9m 55s), Accuracy: 50.000(20.983), Loss: 1.493(1.623), LR: 0.000002
[GPU cuda:0][TRAIN] Epoch: [1][1250/3100], Elapsed 6m 32s (remain 9m 39s), Accuracy: 0.000(21.103), Loss: 1.648(1.622), LR: 0.000002
[GPU cuda:0][TRAIN] Epoch: [1][1300/3100], Elapsed 6m 47s (remain 9m 24s), Accuracy: 25.000(21.464), Loss: 1.648(1.621), LR: 0.000001
[GPU cuda:0][TRAIN] Epoch: [1][1350/3100], Elapsed 7m 3s (remain 9m 8s), Accuracy: 25.000(21.614), Loss: 1.513(1.620), LR: 0.000001
[GPU cuda:0][TRAIN] Epoch: [1][1400/3100], Elapsed 7m 19s (remain 8m 52s), Accuracy: 50.000(21.699), Loss: 1.575(1.619), LR: 0.000010
[GPU cuda:0][TRAIN] Epoch: [1][1450/3100], Elapsed 7m 34s (remain 8m 37s), Accuracy: 50.000(21.795), Loss: 1.443(1.618), LR: 0.000010
[GPU cuda:0][TRAIN] Epoch: [1][1500/3100], Elapsed 7m 50s (remain 8m 21s), Accuracy: 50.000(21.752), Loss: 1.446(1.618), LR: 0.000010
[GPU cuda:0][TRAIN] Epoch: [1][1550/3100], Elapsed 8m 6s (remain 8m 5s), Accuracy: 50.000(21.760), Loss: 1.478(1.617), LR: 0.000010
[GPU cuda:0][TRAIN] Epoch: [1][1600/3100], Elapsed 8m 21s (remain 7m 49s), Accuracy: 50.000(22.189), Loss: 1.454(1.615), LR: 0.000010
[GPU cuda:0][TRAIN] Epoch: [1][1650/3100], Elapsed 8m 37s (remain 7m 34s), Accuracy: 25.000(22.290), Loss: 1.643(1.615), LR: 0.000009
[GPU cuda:0][TRAIN] Epoch: [1][1700/3100], Elapsed 8m 53s (remain 7m 18s), Accuracy: 50.000(22.501), Loss: 1.581(1.613), LR: 0.000009
[GPU cuda:0][TRAIN] Epoch: [1][1750/3100], Elapsed 9m 8s (remain 7m 2s), Accuracy: 25.000(22.658), Loss: 1.555(1.613), LR: 0.000009
[GPU cuda:0][TRAIN] Epoch: [1][1800/3100], Elapsed 9m 24s (remain 6m 47s), Accuracy: 25.000(22.848), Loss: 1.505(1.612), LR: 0.000009
[GPU cuda:0][TRAIN] Epoch: [1][1850/3100], Elapsed 9m 40s (remain 6m 31s), Accuracy: 0.000(23.082), Loss: 1.647(1.610), LR: 0.000008
