[GPU 0]: Config File
{'id': 24, 'model_name': 'swin_large_patch4_window12_384_in22k', 'dropout': 0.5, 'size': 384, 'batch_size_t': 4, 'batch_size_v': 32, 'n_targets': 5, 'criterion': 'CrossEntropyLoss', 'gradient_accumulation_steps': 1, 'max_gradient_norm': None, 'optimizer': 'RangerLars', 'scheduler': 'CosineAnnealingWarmRestarts', 'LR': 5e-05, 'T_0': 500, 'T_max': 10, 'T_mult': 5, 'min_lr': 1e-06, 'max_lr': 0.0001, 'no_batches': 'NA', 'warmup_epochs': 1, 'cosine_epochs': 14, 'epochs': 15, 'update_per_batch': True, 'num_workers': 4, 'n_folds': 5, 'train_transforms': [HorizontalFlip(always_apply=False, p=0.5), VerticalFlip(always_apply=False, p=0.5), RandomRotate90(always_apply=False, p=0.5)], 'valid_transforms': [], 'observations': None, 'use_swa': True, 'swa_lr': 0.01, 'swa_epoch': 0, 'use_sam': True, 'use_asam': True, 'asam_rho': 0.1, 'print_freq': 50, 'one_fold': True, 'use_apex': True, 'distributed_training': False, 'save_to_log': True}
================================================== Training Fold: 0 ==================================================
[GPU cuda:0][TRAIN] Epoch: [1][0/3100], Elapsed 0m 0s (remain 24m 29s), Accuracy: 0.000(0.000), Loss: 1.683(1.683), LR: 0.000050
[GPU cuda:0][TRAIN] Epoch: [1][50/3100], Elapsed 0m 15s (remain 15m 50s), Accuracy: 50.000(14.706), Loss: 1.586(1.653), LR: 0.000049
[GPU cuda:0][TRAIN] Epoch: [1][100/3100], Elapsed 0m 31s (remain 15m 38s), Accuracy: 25.000(16.832), Loss: 1.521(1.643), LR: 0.000045
[GPU cuda:0][TRAIN] Epoch: [1][150/3100], Elapsed 0m 47s (remain 15m 21s), Accuracy: 25.000(17.550), Loss: 1.446(1.639), LR: 0.000040
[GPU cuda:0][TRAIN] Epoch: [1][200/3100], Elapsed 1m 2s (remain 15m 5s), Accuracy: 50.000(17.413), Loss: 1.575(1.637), LR: 0.000033
[GPU cuda:0][TRAIN] Epoch: [1][250/3100], Elapsed 1m 18s (remain 14m 51s), Accuracy: 25.000(17.629), Loss: 1.617(1.634), LR: 0.000025
[GPU cuda:0][TRAIN] Epoch: [1][300/3100], Elapsed 1m 34s (remain 14m 35s), Accuracy: 25.000(19.518), Loss: 1.601(1.628), LR: 0.000018
[GPU cuda:0][TRAIN] Epoch: [1][350/3100], Elapsed 1m 49s (remain 14m 20s), Accuracy: 50.000(20.157), Loss: 1.588(1.624), LR: 0.000011
[GPU cuda:0][TRAIN] Epoch: [1][400/3100], Elapsed 2m 5s (remain 14m 5s), Accuracy: 25.000(20.511), Loss: 1.713(1.622), LR: 0.000006
[GPU cuda:0][TRAIN] Epoch: [1][450/3100], Elapsed 2m 21s (remain 13m 49s), Accuracy: 50.000(21.397), Loss: 1.454(1.617), LR: 0.000002
[GPU cuda:0][TRAIN] Epoch: [1][500/3100], Elapsed 2m 36s (remain 13m 34s), Accuracy: 25.000(21.108), Loss: 1.639(1.617), LR: 0.000050
[GPU cuda:0][TRAIN] Epoch: [1][550/3100], Elapsed 2m 52s (remain 13m 18s), Accuracy: 25.000(21.007), Loss: 1.523(1.615), LR: 0.000050
[GPU cuda:0][TRAIN] Epoch: [1][600/3100], Elapsed 3m 8s (remain 13m 3s), Accuracy: 0.000(21.048), Loss: 1.665(1.616), LR: 0.000050
[GPU cuda:0][TRAIN] Epoch: [1][650/3100], Elapsed 3m 24s (remain 12m 47s), Accuracy: 25.000(21.275), Loss: 1.602(1.613), LR: 0.000050
[GPU cuda:0][TRAIN] Epoch: [1][700/3100], Elapsed 3m 39s (remain 12m 31s), Accuracy: 100.000(21.576), Loss: 1.311(1.611), LR: 0.000049
[GPU cuda:0][TRAIN] Epoch: [1][750/3100], Elapsed 3m 55s (remain 12m 16s), Accuracy: 25.000(22.503), Loss: 1.508(1.606), LR: 0.000049
[GPU cuda:0][TRAIN] Epoch: [1][800/3100], Elapsed 4m 11s (remain 12m 0s), Accuracy: 50.000(23.190), Loss: 1.385(1.604), LR: 0.000048
[GPU cuda:0][TRAIN] Epoch: [1][850/3100], Elapsed 4m 26s (remain 11m 45s), Accuracy: 50.000(23.796), Loss: 1.410(1.600), LR: 0.000048
[GPU cuda:0][TRAIN] Epoch: [1][900/3100], Elapsed 4m 42s (remain 11m 29s), Accuracy: 50.000(24.057), Loss: 1.435(1.598), LR: 0.000047
[GPU cuda:0][TRAIN] Epoch: [1][950/3100], Elapsed 4m 58s (remain 11m 13s), Accuracy: 75.000(24.159), Loss: 1.303(1.595), LR: 0.000046
