[GPU 1]: Config File
{'id': 13, 'model_name': 'swin_large_patch4_window12_384_in22k', 'dropout': 0.5, 'size': 384, 'batch_size_t': 4, 'batch_size_v': 8, 'n_targets': 5, 'criterion': 'CrossEntropyLoss', 'gradient_accumulation_steps': 1, 'max_gradient_norm': None, 'optimizer': 'AdamW', 'scheduler': 'OneCycleLR', 'LR': 2e-05, 'T_0': 200, 'T_max': 10, 'T_mult': 2, 'min_lr': 1e-06, 'max_lr': 2e-05, 'no_batches': 3100, 'warmup_epochs': 1, 'cosine_epochs': 11, 'epochs': 12, 'update_per_batch': True, 'num_workers': 4, 'n_folds': 5, 'train_transforms': [], 'valid_transforms': [], 'observations': None, 'use_swa': True, 'swa_lr': 0.01, 'swa_epoch': [7, 8, 9, 10, 11, 12], 'use_sam': True, 'use_asam': True, 'asam_rho': 0.1, 'print_freq': 50, 'one_fold': True, 'use_apex': True, 'distributed_training': False, 'save_to_log': True}
================================================== Training Fold: 0 ==================================================
[GPU cuda:1][TRAIN] Epoch: [1][0/3100], Elapsed 0m 0s (remain 23m 20s), Accuracy: 0.000(0.000), Loss: 1.718(1.718), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][50/3100], Elapsed 0m 12s (remain 12m 11s), Accuracy: 50.000(15.686), Loss: 1.539(1.658), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][100/3100], Elapsed 0m 24s (remain 11m 55s), Accuracy: 25.000(16.337), Loss: 1.511(1.643), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][150/3100], Elapsed 0m 36s (remain 11m 43s), Accuracy: 50.000(18.212), Loss: 1.479(1.636), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][200/3100], Elapsed 0m 47s (remain 11m 30s), Accuracy: 25.000(18.284), Loss: 1.536(1.634), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][250/3100], Elapsed 0m 59s (remain 11m 18s), Accuracy: 25.000(17.829), Loss: 1.629(1.632), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][300/3100], Elapsed 1m 11s (remain 11m 6s), Accuracy: 0.000(18.937), Loss: 1.679(1.627), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][350/3100], Elapsed 1m 23s (remain 10m 55s), Accuracy: 25.000(19.231), Loss: 1.637(1.625), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][400/3100], Elapsed 1m 35s (remain 10m 43s), Accuracy: 25.000(19.638), Loss: 1.743(1.621), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][450/3100], Elapsed 1m 47s (remain 10m 31s), Accuracy: 50.000(20.732), Loss: 1.449(1.616), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][500/3100], Elapsed 1m 59s (remain 10m 19s), Accuracy: 0.000(21.008), Loss: 1.612(1.614), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][550/3100], Elapsed 2m 11s (remain 10m 6s), Accuracy: 25.000(21.597), Loss: 1.600(1.612), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][600/3100], Elapsed 2m 23s (remain 9m 54s), Accuracy: 25.000(22.088), Loss: 1.603(1.610), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][650/3100], Elapsed 2m 34s (remain 9m 42s), Accuracy: 25.000(22.542), Loss: 1.591(1.607), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][700/3100], Elapsed 2m 46s (remain 9m 30s), Accuracy: 75.000(23.110), Loss: 1.337(1.604), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][750/3100], Elapsed 2m 58s (remain 9m 18s), Accuracy: 50.000(24.001), Loss: 1.452(1.599), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][800/3100], Elapsed 3m 10s (remain 9m 6s), Accuracy: 50.000(24.532), Loss: 1.408(1.597), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][850/3100], Elapsed 3m 22s (remain 8m 55s), Accuracy: 50.000(25.029), Loss: 1.400(1.594), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][900/3100], Elapsed 3m 34s (remain 8m 43s), Accuracy: 50.000(25.139), Loss: 1.532(1.595), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][950/3100], Elapsed 3m 46s (remain 8m 31s), Accuracy: 50.000(25.342), Loss: 1.467(1.593), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][1000/3100], Elapsed 3m 58s (remain 8m 19s), Accuracy: 25.000(25.849), Loss: 1.646(1.590), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][1050/3100], Elapsed 4m 9s (remain 8m 7s), Accuracy: 0.000(26.261), Loss: 1.624(1.586), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][1100/3100], Elapsed 4m 21s (remain 7m 55s), Accuracy: 25.000(26.862), Loss: 1.738(1.582), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][1150/3100], Elapsed 4m 33s (remain 7m 43s), Accuracy: 25.000(27.302), Loss: 1.490(1.578), LR: 0.000001
