[GPU 0]: Config File
{'id': 5, 'model_name': 'swin_large_patch4_window12_384_in22k', 'dropout': 0.5, 'size': 384, 'batch_size_t': 4, 'batch_size_v': 32, 'n_targets': 5, 'criterion': 'CrossEntropyLoss', 'gradient_accumulation_steps': 1, 'max_gradient_norm': None, 'optimizer': 'RangerLars', 'scheduler': 'CosineAnnealingWarmRestarts', 'LR': 0.0001, 'T_0': 200, 'T_max': 10, 'T_mult': 2, 'min_lr': 1e-06, 'max_lr': 0.0001, 'no_batches': 'NA', 'warmup_epochs': 1, 'cosine_epochs': 14, 'epochs': 15, 'update_per_batch': True, 'num_workers': 4, 'n_folds': 5, 'train_transforms': [], 'valid_transforms': [], 'observations': None, 'use_swa': True, 'swa_lr': 0.01, 'swa_epoch': 0, 'use_sam': True, 'use_asam': True, 'asam_rho': 0.1, 'print_freq': 50, 'one_fold': True, 'use_apex': True, 'distributed_training': False, 'save_to_log': True}
================================================== Training Fold: 0 ==================================================
[GPU cuda:0][TRAIN] Epoch: [1][0/3100], Elapsed 0m 0s (remain 24m 7s), Accuracy: 0.000(0.000), Loss: 1.718(1.718), LR: 0.000100
[GPU cuda:0][TRAIN] Epoch: [1][50/3100], Elapsed 0m 16s (remain 15m 58s), Accuracy: 50.000(14.216), Loss: 1.538(1.663), LR: 0.000085
[GPU cuda:0][TRAIN] Epoch: [1][100/3100], Elapsed 0m 31s (remain 15m 42s), Accuracy: 25.000(16.089), Loss: 1.517(1.645), LR: 0.000050
[GPU cuda:0][TRAIN] Epoch: [1][150/3100], Elapsed 0m 47s (remain 15m 26s), Accuracy: 50.000(18.543), Loss: 1.479(1.637), LR: 0.000015
[GPU cuda:0][TRAIN] Epoch: [1][200/3100], Elapsed 1m 3s (remain 15m 10s), Accuracy: 0.000(17.910), Loss: 1.579(1.636), LR: 0.000100
[GPU cuda:0][TRAIN] Epoch: [1][250/3100], Elapsed 1m 18s (remain 14m 54s), Accuracy: 25.000(17.829), Loss: 1.645(1.635), LR: 0.000096
[GPU cuda:0][TRAIN] Epoch: [1][300/3100], Elapsed 1m 34s (remain 14m 38s), Accuracy: 0.000(19.103), Loss: 1.773(1.628), LR: 0.000085
[GPU cuda:0][TRAIN] Epoch: [1][350/3100], Elapsed 1m 50s (remain 14m 22s), Accuracy: 25.000(19.872), Loss: 1.534(1.623), LR: 0.000069
[GPU cuda:0][TRAIN] Epoch: [1][400/3100], Elapsed 2m 5s (remain 14m 7s), Accuracy: 25.000(21.072), Loss: 1.721(1.618), LR: 0.000050
[GPU cuda:0][TRAIN] Epoch: [1][450/3100], Elapsed 2m 21s (remain 13m 50s), Accuracy: 75.000(22.118), Loss: 1.366(1.611), LR: 0.000031
[GPU cuda:0][TRAIN] Epoch: [1][500/3100], Elapsed 2m 37s (remain 13m 35s), Accuracy: 25.000(22.854), Loss: 1.595(1.608), LR: 0.000015
[GPU cuda:0][TRAIN] Epoch: [1][550/3100], Elapsed 2m 52s (remain 13m 19s), Accuracy: 25.000(23.548), Loss: 1.616(1.604), LR: 0.000005
[GPU cuda:0][TRAIN] Epoch: [1][600/3100], Elapsed 3m 8s (remain 13m 3s), Accuracy: 50.000(24.085), Loss: 1.574(1.600), LR: 0.000100
[GPU cuda:0][TRAIN] Epoch: [1][650/3100], Elapsed 3m 24s (remain 12m 47s), Accuracy: 50.000(24.386), Loss: 1.334(1.596), LR: 0.000099
[GPU cuda:0][TRAIN] Epoch: [1][700/3100], Elapsed 3m 39s (remain 12m 32s), Accuracy: 100.000(25.036), Loss: 1.285(1.590), LR: 0.000096
[GPU cuda:0][TRAIN] Epoch: [1][750/3100], Elapsed 3m 55s (remain 12m 16s), Accuracy: 75.000(26.365), Loss: 1.132(1.580), LR: 0.000092
[GPU cuda:0][TRAIN] Epoch: [1][800/3100], Elapsed 4m 11s (remain 12m 0s), Accuracy: 75.000(27.310), Loss: 1.108(1.570), LR: 0.000085
[GPU cuda:0][TRAIN] Epoch: [1][850/3100], Elapsed 4m 26s (remain 11m 45s), Accuracy: 50.000(28.496), Loss: 1.131(1.556), LR: 0.000078
[GPU cuda:0][TRAIN] Epoch: [1][900/3100], Elapsed 4m 42s (remain 11m 29s), Accuracy: 75.000(28.968), Loss: 1.169(1.546), LR: 0.000069
[GPU cuda:0][TRAIN] Epoch: [1][950/3100], Elapsed 4m 58s (remain 11m 13s), Accuracy: 75.000(30.021), Loss: 1.055(1.531), LR: 0.000060
[GPU cuda:0][TRAIN] Epoch: [1][1000/3100], Elapsed 5m 13s (remain 10m 57s), Accuracy: 50.000(31.294), Loss: 0.961(1.511), LR: 0.000050
[GPU cuda:0][TRAIN] Epoch: [1][1050/3100], Elapsed 5m 29s (remain 10m 41s), Accuracy: 75.000(32.350), Loss: 0.830(1.493), LR: 0.000041
[GPU cuda:0][TRAIN] Epoch: [1][1100/3100], Elapsed 5m 45s (remain 10m 26s), Accuracy: 0.000(33.447), Loss: 1.817(1.473), LR: 0.000031
[GPU cuda:0][TRAIN] Epoch: [1][1150/3100], Elapsed 6m 0s (remain 10m 10s), Accuracy: 75.000(34.209), Loss: 0.815(1.458), LR: 0.000023
[GPU cuda:0][TRAIN] Epoch: [1][1200/3100], Elapsed 6m 16s (remain 9m 55s), Accuracy: 100.000(35.033), Loss: 0.442(1.441), LR: 0.000015
[GPU cuda:0][TRAIN] Epoch: [1][1250/3100], Elapsed 6m 31s (remain 9m 39s), Accuracy: 25.000(35.731), Loss: 1.565(1.429), LR: 0.000009
[GPU cuda:0][TRAIN] Epoch: [1][1300/3100], Elapsed 6m 47s (remain 9m 23s), Accuracy: 25.000(36.434), Loss: 1.148(1.416), LR: 0.000005
[GPU cuda:0][TRAIN] Epoch: [1][1350/3100], Elapsed 7m 3s (remain 9m 8s), Accuracy: 75.000(37.176), Loss: 0.790(1.401), LR: 0.000002
[GPU cuda:0][TRAIN] Epoch: [1][1400/3100], Elapsed 7m 19s (remain 8m 52s), Accuracy: 50.000(37.616), Loss: 0.870(1.390), LR: 0.000100
[GPU cuda:0][TRAIN] Epoch: [1][1450/3100], Elapsed 7m 34s (remain 8m 37s), Accuracy: 75.000(38.163), Loss: 0.991(1.379), LR: 0.000100
[GPU cuda:0][TRAIN] Epoch: [1][1500/3100], Elapsed 7m 50s (remain 8m 21s), Accuracy: 100.000(38.624), Loss: 0.940(1.369), LR: 0.000099
[GPU cuda:0][TRAIN] Epoch: [1][1550/3100], Elapsed 8m 6s (remain 8m 5s), Accuracy: 50.000(39.007), Loss: 0.738(1.361), LR: 0.000098
[GPU cuda:0][TRAIN] Epoch: [1][1600/3100], Elapsed 8m 21s (remain 7m 49s), Accuracy: 75.000(39.616), Loss: 0.762(1.350), LR: 0.000096
[GPU cuda:0][TRAIN] Epoch: [1][1650/3100], Elapsed 8m 37s (remain 7m 34s), Accuracy: 50.000(40.127), Loss: 0.953(1.341), LR: 0.000094
[GPU cuda:0][TRAIN] Epoch: [1][1700/3100], Elapsed 8m 53s (remain 7m 18s), Accuracy: 50.000(40.623), Loss: 1.784(1.333), LR: 0.000092
[GPU cuda:0][TRAIN] Epoch: [1][1750/3100], Elapsed 9m 8s (remain 7m 2s), Accuracy: 50.000(41.005), Loss: 0.825(1.326), LR: 0.000089
[GPU cuda:0][TRAIN] Epoch: [1][1800/3100], Elapsed 9m 24s (remain 6m 47s), Accuracy: 75.000(41.671), Loss: 0.714(1.314), LR: 0.000085
[GPU cuda:0][TRAIN] Epoch: [1][1850/3100], Elapsed 9m 40s (remain 6m 31s), Accuracy: 75.000(41.991), Loss: 0.931(1.308), LR: 0.000082
[GPU cuda:0][TRAIN] Epoch: [1][1900/3100], Elapsed 9m 55s (remain 6m 15s), Accuracy: 50.000(42.557), Loss: 1.054(1.297), LR: 0.000078
[GPU cuda:0][TRAIN] Epoch: [1][1950/3100], Elapsed 10m 11s (remain 6m 0s), Accuracy: 100.000(42.927), Loss: 0.755(1.290), LR: 0.000074
[GPU cuda:0][TRAIN] Epoch: [1][2000/3100], Elapsed 10m 27s (remain 5m 44s), Accuracy: 50.000(43.328), Loss: 0.892(1.281), LR: 0.000069
[GPU cuda:0][TRAIN] Epoch: [1][2050/3100], Elapsed 10m 42s (remain 5m 28s), Accuracy: 50.000(43.857), Loss: 0.692(1.271), LR: 0.000065
