[GPU 1]: Config File
{'id': 5, 'model_name': 'swin_large_patch4_window12_384_in22k', 'dropout': 0.5, 'size': 384, 'batch_size_t': 4, 'batch_size_v': 8, 'n_targets': 5, 'criterion': 'CrossEntropyLoss', 'gradient_accumulation_steps': 1, 'max_gradient_norm': None, 'optimizer': 'Adam', 'scheduler': 'OneCycleLR', 'LR': 4e-05, 'T_0': 200, 'T_max': 10, 'T_mult': 2, 'min_lr': 1e-06, 'max_lr': 4e-05, 'no_batches': 3100, 'warmup_epochs': 1, 'cosine_epochs': 11, 'epochs': 12, 'update_per_batch': True, 'num_workers': 4, 'n_folds': 5, 'train_transforms': [], 'valid_transforms': [], 'observations': None, 'use_swa': True, 'swa_lr': 0.01, 'swa_epoch': [7, 8, 9, 10, 11, 12], 'use_sam': True, 'use_asam': True, 'asam_rho': 0.1, 'print_freq': 50, 'one_fold': True, 'use_apex': True, 'distributed_training': False, 'save_to_log': True}
================================================== Training Fold: 0 ==================================================
[GPU cuda:1][TRAIN] Epoch: [1][0/3100], Elapsed 0m 0s (remain 24m 13s), Accuracy: 0.000(0.000), Loss: 1.718(1.718), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][50/3100], Elapsed 0m 12s (remain 12m 6s), Accuracy: 25.000(14.706), Loss: 1.538(1.654), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][100/3100], Elapsed 0m 23s (remain 11m 50s), Accuracy: 25.000(17.079), Loss: 1.559(1.635), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][150/3100], Elapsed 0m 35s (remain 11m 37s), Accuracy: 50.000(19.702), Loss: 1.459(1.626), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][200/3100], Elapsed 0m 47s (remain 11m 25s), Accuracy: 50.000(21.144), Loss: 1.528(1.620), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][250/3100], Elapsed 0m 59s (remain 11m 13s), Accuracy: 25.000(21.414), Loss: 1.612(1.617), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][300/3100], Elapsed 1m 11s (remain 11m 1s), Accuracy: 0.000(22.010), Loss: 1.687(1.611), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][350/3100], Elapsed 1m 22s (remain 10m 49s), Accuracy: 25.000(22.436), Loss: 1.643(1.609), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][400/3100], Elapsed 1m 34s (remain 10m 37s), Accuracy: 25.000(23.254), Loss: 1.707(1.604), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][450/3100], Elapsed 1m 46s (remain 10m 25s), Accuracy: 75.000(24.667), Loss: 1.433(1.598), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][500/3100], Elapsed 1m 58s (remain 10m 13s), Accuracy: 25.000(24.850), Loss: 1.622(1.595), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][550/3100], Elapsed 2m 10s (remain 10m 1s), Accuracy: 25.000(25.408), Loss: 1.505(1.590), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][600/3100], Elapsed 2m 21s (remain 9m 49s), Accuracy: 50.000(25.624), Loss: 1.485(1.586), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][650/3100], Elapsed 2m 33s (remain 9m 38s), Accuracy: 25.000(26.114), Loss: 1.476(1.581), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][700/3100], Elapsed 2m 45s (remain 9m 26s), Accuracy: 100.000(26.748), Loss: 1.174(1.576), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][750/3100], Elapsed 2m 57s (remain 9m 14s), Accuracy: 75.000(27.963), Loss: 1.273(1.567), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][800/3100], Elapsed 3m 8s (remain 9m 2s), Accuracy: 50.000(28.839), Loss: 1.237(1.560), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][850/3100], Elapsed 3m 20s (remain 8m 50s), Accuracy: 50.000(29.788), Loss: 1.211(1.552), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][900/3100], Elapsed 3m 32s (remain 8m 38s), Accuracy: 75.000(30.189), Loss: 1.314(1.546), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][950/3100], Elapsed 3m 44s (remain 8m 27s), Accuracy: 75.000(30.862), Loss: 1.116(1.536), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][1000/3100], Elapsed 3m 56s (remain 8m 15s), Accuracy: 25.000(31.543), Loss: 1.419(1.522), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][1050/3100], Elapsed 4m 7s (remain 8m 3s), Accuracy: 75.000(32.659), Loss: 1.065(1.507), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][1100/3100], Elapsed 4m 19s (remain 7m 51s), Accuracy: 0.000(33.742), Loss: 1.692(1.490), LR: 0.000003
[GPU cuda:1][TRAIN] Epoch: [1][1150/3100], Elapsed 4m 31s (remain 7m 39s), Accuracy: 75.000(34.492), Loss: 0.790(1.477), LR: 0.000003
[GPU cuda:1][TRAIN] Epoch: [1][1200/3100], Elapsed 4m 43s (remain 7m 27s), Accuracy: 100.000(35.450), Loss: 0.401(1.461), LR: 0.000003
[GPU cuda:1][TRAIN] Epoch: [1][1250/3100], Elapsed 4m 54s (remain 7m 15s), Accuracy: 25.000(36.111), Loss: 1.688(1.448), LR: 0.000003
[GPU cuda:1][TRAIN] Epoch: [1][1300/3100], Elapsed 5m 6s (remain 7m 4s), Accuracy: 50.000(36.799), Loss: 1.197(1.435), LR: 0.000003
[GPU cuda:1][TRAIN] Epoch: [1][1350/3100], Elapsed 5m 18s (remain 6m 52s), Accuracy: 50.000(37.417), Loss: 0.867(1.421), LR: 0.000003
[GPU cuda:1][TRAIN] Epoch: [1][1400/3100], Elapsed 5m 30s (remain 6m 40s), Accuracy: 50.000(37.937), Loss: 0.948(1.409), LR: 0.000003
[GPU cuda:1][TRAIN] Epoch: [1][1450/3100], Elapsed 5m 41s (remain 6m 28s), Accuracy: 75.000(38.715), Loss: 0.871(1.395), LR: 0.000003
[GPU cuda:1][TRAIN] Epoch: [1][1500/3100], Elapsed 5m 53s (remain 6m 16s), Accuracy: 75.000(39.307), Loss: 1.092(1.382), LR: 0.000003
[GPU cuda:1][TRAIN] Epoch: [1][1550/3100], Elapsed 6m 5s (remain 6m 5s), Accuracy: 50.000(39.732), Loss: 0.781(1.372), LR: 0.000003
[GPU cuda:1][TRAIN] Epoch: [1][1600/3100], Elapsed 6m 17s (remain 5m 53s), Accuracy: 100.000(40.350), Loss: 0.488(1.360), LR: 0.000004
[GPU cuda:1][TRAIN] Epoch: [1][1650/3100], Elapsed 6m 29s (remain 5m 41s), Accuracy: 25.000(40.718), Loss: 0.991(1.349), LR: 0.000004
[GPU cuda:1][TRAIN] Epoch: [1][1700/3100], Elapsed 6m 40s (remain 5m 29s), Accuracy: 50.000(41.285), Loss: 1.256(1.338), LR: 0.000004
[GPU cuda:1][TRAIN] Epoch: [1][1750/3100], Elapsed 6m 52s (remain 5m 17s), Accuracy: 50.000(41.690), Loss: 0.777(1.330), LR: 0.000004
[GPU cuda:1][TRAIN] Epoch: [1][1800/3100], Elapsed 7m 4s (remain 5m 6s), Accuracy: 75.000(42.338), Loss: 0.691(1.318), LR: 0.000004
[GPU cuda:1][TRAIN] Epoch: [1][1850/3100], Elapsed 7m 16s (remain 4m 54s), Accuracy: 75.000(42.558), Loss: 0.939(1.312), LR: 0.000004
