[GPU 1]: Config File
{'id': 12, 'model_name': 'swin_large_patch4_window12_384_in22k', 'dropout': 0.5, 'size': 384, 'batch_size_t': 4, 'batch_size_v': 8, 'n_targets': 5, 'criterion': 'CrossEntropyLoss', 'gradient_accumulation_steps': 1, 'max_gradient_norm': None, 'optimizer': 'AdamW', 'scheduler': 'OneCycleLR', 'LR': 1e-05, 'T_0': 200, 'T_max': 10, 'T_mult': 2, 'min_lr': 1e-06, 'max_lr': 1e-05, 'no_batches': 3100, 'warmup_epochs': 1, 'cosine_epochs': 11, 'epochs': 12, 'update_per_batch': True, 'num_workers': 4, 'n_folds': 5, 'train_transforms': [], 'valid_transforms': [], 'observations': None, 'use_swa': True, 'swa_lr': 0.01, 'swa_epoch': [7, 8, 9, 10, 11, 12], 'use_sam': True, 'use_asam': True, 'asam_rho': 0.1, 'print_freq': 50, 'one_fold': True, 'use_apex': True, 'distributed_training': False, 'save_to_log': True}
================================================== Training Fold: 0 ==================================================
[GPU cuda:1][TRAIN] Epoch: [1][0/3100], Elapsed 0m 0s (remain 23m 57s), Accuracy: 0.000(0.000), Loss: 1.718(1.718), LR: 0.000000
[GPU cuda:1][TRAIN] Epoch: [1][50/3100], Elapsed 0m 12s (remain 12m 12s), Accuracy: 50.000(15.196), Loss: 1.549(1.661), LR: 0.000000
[GPU cuda:1][TRAIN] Epoch: [1][100/3100], Elapsed 0m 24s (remain 11m 56s), Accuracy: 50.000(16.337), Loss: 1.492(1.649), LR: 0.000000
[GPU cuda:1][TRAIN] Epoch: [1][150/3100], Elapsed 0m 36s (remain 11m 43s), Accuracy: 25.000(17.219), Loss: 1.499(1.644), LR: 0.000000
[GPU cuda:1][TRAIN] Epoch: [1][200/3100], Elapsed 0m 47s (remain 11m 31s), Accuracy: 50.000(17.413), Loss: 1.522(1.646), LR: 0.000000
[GPU cuda:1][TRAIN] Epoch: [1][250/3100], Elapsed 0m 59s (remain 11m 19s), Accuracy: 25.000(16.932), Loss: 1.655(1.643), LR: 0.000000
[GPU cuda:1][TRAIN] Epoch: [1][300/3100], Elapsed 1m 11s (remain 11m 7s), Accuracy: 25.000(17.774), Loss: 1.661(1.640), LR: 0.000000
[GPU cuda:1][TRAIN] Epoch: [1][350/3100], Elapsed 1m 23s (remain 10m 54s), Accuracy: 50.000(18.305), Loss: 1.650(1.638), LR: 0.000000
[GPU cuda:1][TRAIN] Epoch: [1][400/3100], Elapsed 1m 35s (remain 10m 42s), Accuracy: 0.000(18.142), Loss: 1.786(1.635), LR: 0.000000
[GPU cuda:1][TRAIN] Epoch: [1][450/3100], Elapsed 1m 47s (remain 10m 31s), Accuracy: 50.000(18.958), Loss: 1.484(1.630), LR: 0.000000
[GPU cuda:1][TRAIN] Epoch: [1][500/3100], Elapsed 1m 59s (remain 10m 19s), Accuracy: 25.000(19.012), Loss: 1.652(1.628), LR: 0.000000
[GPU cuda:1][TRAIN] Epoch: [1][550/3100], Elapsed 2m 11s (remain 10m 7s), Accuracy: 0.000(19.283), Loss: 1.654(1.625), LR: 0.000000
[GPU cuda:1][TRAIN] Epoch: [1][600/3100], Elapsed 2m 23s (remain 9m 55s), Accuracy: 0.000(19.384), Loss: 1.621(1.624), LR: 0.000000
[GPU cuda:1][TRAIN] Epoch: [1][650/3100], Elapsed 2m 35s (remain 9m 43s), Accuracy: 25.000(19.816), Loss: 1.671(1.622), LR: 0.000000
[GPU cuda:1][TRAIN] Epoch: [1][700/3100], Elapsed 2m 47s (remain 9m 31s), Accuracy: 75.000(20.150), Loss: 1.434(1.620), LR: 0.000000
[GPU cuda:1][TRAIN] Epoch: [1][750/3100], Elapsed 2m 58s (remain 9m 19s), Accuracy: 50.000(20.939), Loss: 1.514(1.617), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][800/3100], Elapsed 3m 10s (remain 9m 7s), Accuracy: 25.000(21.317), Loss: 1.522(1.615), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][850/3100], Elapsed 3m 22s (remain 8m 55s), Accuracy: 25.000(21.798), Loss: 1.556(1.613), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][900/3100], Elapsed 3m 34s (remain 8m 43s), Accuracy: 50.000(21.865), Loss: 1.537(1.613), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][950/3100], Elapsed 3m 46s (remain 8m 31s), Accuracy: 25.000(22.082), Loss: 1.544(1.613), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][1000/3100], Elapsed 3m 58s (remain 8m 19s), Accuracy: 50.000(22.677), Loss: 1.581(1.611), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][1050/3100], Elapsed 4m 10s (remain 8m 7s), Accuracy: 0.000(22.954), Loss: 1.607(1.609), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][1100/3100], Elapsed 4m 22s (remain 7m 56s), Accuracy: 0.000(23.229), Loss: 1.626(1.607), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][1150/3100], Elapsed 4m 34s (remain 7m 44s), Accuracy: 25.000(23.566), Loss: 1.654(1.606), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][1200/3100], Elapsed 4m 46s (remain 7m 32s), Accuracy: 75.000(23.918), Loss: 1.455(1.604), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][1250/3100], Elapsed 4m 57s (remain 7m 20s), Accuracy: 25.000(24.141), Loss: 1.652(1.602), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][1300/3100], Elapsed 5m 9s (remain 7m 8s), Accuracy: 0.000(24.520), Loss: 1.668(1.600), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][1350/3100], Elapsed 5m 21s (remain 6m 56s), Accuracy: 50.000(24.611), Loss: 1.397(1.599), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][1400/3100], Elapsed 5m 33s (remain 6m 44s), Accuracy: 50.000(24.857), Loss: 1.476(1.598), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][1450/3100], Elapsed 5m 45s (remain 6m 33s), Accuracy: 75.000(25.172), Loss: 1.355(1.596), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][1500/3100], Elapsed 5m 57s (remain 6m 21s), Accuracy: 75.000(25.316), Loss: 1.316(1.595), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][1550/3100], Elapsed 6m 9s (remain 6m 9s), Accuracy: 75.000(25.387), Loss: 1.408(1.594), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][1600/3100], Elapsed 6m 21s (remain 5m 57s), Accuracy: 50.000(25.796), Loss: 1.407(1.590), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][1650/3100], Elapsed 6m 33s (remain 5m 45s), Accuracy: 25.000(25.939), Loss: 1.558(1.589), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][1700/3100], Elapsed 6m 45s (remain 5m 33s), Accuracy: 50.000(26.279), Loss: 1.475(1.587), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][1750/3100], Elapsed 6m 57s (remain 5m 21s), Accuracy: 50.000(26.442), Loss: 1.448(1.585), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][1800/3100], Elapsed 7m 9s (remain 5m 9s), Accuracy: 50.000(26.721), Loss: 1.401(1.583), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][1850/3100], Elapsed 7m 21s (remain 4m 57s), Accuracy: 0.000(26.918), Loss: 1.639(1.580), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][1900/3100], Elapsed 7m 33s (remain 4m 45s), Accuracy: 50.000(27.275), Loss: 1.335(1.577), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][1950/3100], Elapsed 7m 45s (remain 4m 33s), Accuracy: 50.000(27.409), Loss: 1.322(1.574), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][2000/3100], Elapsed 7m 57s (remain 4m 22s), Accuracy: 0.000(27.674), Loss: 1.529(1.571), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][2050/3100], Elapsed 8m 9s (remain 4m 10s), Accuracy: 75.000(28.120), Loss: 1.319(1.567), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][2100/3100], Elapsed 8m 21s (remain 3m 58s), Accuracy: 25.000(28.475), Loss: 1.425(1.562), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][2150/3100], Elapsed 8m 33s (remain 3m 46s), Accuracy: 25.000(28.870), Loss: 1.519(1.556), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][2200/3100], Elapsed 8m 45s (remain 3m 34s), Accuracy: 25.000(29.271), Loss: 1.486(1.551), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][2250/3100], Elapsed 8m 56s (remain 3m 22s), Accuracy: 75.000(29.565), Loss: 1.246(1.546), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][2300/3100], Elapsed 9m 8s (remain 3m 10s), Accuracy: 0.000(29.987), Loss: 1.685(1.539), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][2350/3100], Elapsed 9m 20s (remain 2m 58s), Accuracy: 25.000(30.200), Loss: 1.677(1.533), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][2400/3100], Elapsed 9m 32s (remain 2m 46s), Accuracy: 0.000(30.519), Loss: 1.389(1.528), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][2450/3100], Elapsed 9m 44s (remain 2m 34s), Accuracy: 50.000(30.855), Loss: 1.053(1.522), LR: 0.000001
[GPU cuda:1][TRAIN] Epoch: [1][2500/3100], Elapsed 9m 56s (remain 2m 22s), Accuracy: 25.000(31.297), Loss: 1.764(1.516), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][2550/3100], Elapsed 10m 8s (remain 2m 10s), Accuracy: 50.000(31.615), Loss: 1.087(1.510), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][2600/3100], Elapsed 10m 20s (remain 1m 59s), Accuracy: 50.000(32.045), Loss: 1.174(1.503), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][2650/3100], Elapsed 10m 32s (remain 1m 47s), Accuracy: 25.000(32.450), Loss: 1.921(1.496), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][2700/3100], Elapsed 10m 44s (remain 1m 35s), Accuracy: 50.000(32.886), Loss: 1.100(1.488), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][2750/3100], Elapsed 10m 56s (remain 1m 23s), Accuracy: 50.000(33.261), Loss: 1.092(1.480), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][2800/3100], Elapsed 11m 8s (remain 1m 11s), Accuracy: 25.000(33.622), Loss: 1.542(1.473), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][2850/3100], Elapsed 11m 19s (remain 0m 59s), Accuracy: 50.000(33.935), Loss: 1.390(1.467), LR: 0.000002
[GPU cuda:1][TRAIN] Epoch: [1][2900/3100], Elapsed 11m 31s (remain 0m 47s), Accuracy: 75.000(34.264), Loss: 0.925(1.460), LR: 0.000002
